BinID,Enrichment,Marker_Genes,Genomes,Markers,Marker_Sets,Completeness,Contamination,GC,GC_std,Genome_Size,Ambiguous_Bases,Scaffolds,Contigs,Predicted_Genes,Quality
Laura1metabat.40,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 80, 1: 21, 2: 3, 3: 0, 4: 0, 5+: 0",34.48275862068966,5.172413793103448,0.6453163831007456,0.011870268118671326,1673920,0,22," contigs: 22, Longest scaffold: 328064, Longest contig: 328064, N50 (scaffolds): 136461, N50 (contigs): 136461, Mean scaffold length: 76087.27272727272, Mean contig length: 76087.27272727272, Coding density: 0.8919446568533741, Translation table: 11"," predicted genes: 1555, GCN0: [PF00573, PF00466, PF00829, PF00831, PF12344, PF04983, PF00889, PF03719, PF05697, PF00338, PF04563, PF06071, PF04997, PF00181, PF06421, PF01018, PF01016, PF04998, PF00333, PF03947, TIGR00344, PF00347, TIGR00329, PF00252, PF01000, PF03946, PF00673, PF00687, PF02033, TIGR00922, PF00562, PF02130, PF04561, PF00162, PF00237, PF00416, TIGR00459, PF00623, PF01509, PF00238, PF04565, PF00366, PF00828, TIGR02075, PF04560, PF08529, PF05000, PF11987, PF00189, PF01765, PF00410, TIGR00967, TIGR01079, PF00276, PF00281, PF01193, PF00318, TIGR00810, TIGR03263, PF00861, PF01795, PF00177, PF10385, PF13603, PF01195, PF00164, PF00411, TIGR00392, PF00203, TIGR03723, PF00312, PF01196, PF00298, TIGR00755, PF00297, PF08459, TIGR00855, PF13184, TIGR03594, TIGR00250], GCN1: [PF00886, PF01281, TIGR00019, PF00453, PF01649, PF03948, PF02912, PF00572, TIGR00615, PF03484, TIGR00460, PF01121, PF01746, PF01632, TIGR02432, PF01409, PF02367, PF02978, PF01250, PF01668, PF00380], GCN2: [TIGR00084, PF05491, PF01245], GCN3: [], GCN4: [], GCN5+: []}",Low
Laura1metabat.45,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 88, 1: 16, 2: 0, 3: 0, 4: 0, 5+: 0",22.413793103448278,0,0.3736261742275094,0.015880999293304107,551107,0,136," contigs: 136, Longest scaffold: 12077, Longest contig: 12077, N50 (scaffolds): 3941, N50 (contigs): 3941, Mean scaffold length: 4052.2573529411766, Mean contig length: 4052.2573529411766, Coding density: 0.9054484882246098, Translation table: 11"," predicted genes: 627, GCN0: [PF00886, PF00573, PF00466, PF01281, PF00831, PF12344, PF00453, PF04983, PF01649, PF03948, PF00889, TIGR00084, PF03719, PF00338, PF00572, PF04563, PF06071, PF04997, PF00181, PF01018, PF04998, PF00333, PF03947, TIGR00344, TIGR00460, PF00347, TIGR00329, PF00252, PF01000, PF03946, PF00673, PF00687, PF02033, TIGR00922, PF00562, PF02130, PF04561, PF00237, PF00416, TIGR00459, PF00623, PF01121, PF01509, PF00238, PF04565, PF01746, PF01632, PF00366, PF00828, TIGR02075, TIGR02432, PF04560, PF05000, PF11987, PF00189, PF01765, PF00410, TIGR00967, TIGR01079, PF02367, PF02978, PF00276, PF00281, PF01193, PF00318, TIGR00810, PF05491, PF00861, PF01795, PF00177, PF10385, PF13603, PF00164, PF00411, PF01245, PF00203, TIGR03723, PF01250, PF01668, PF01196, PF00298, TIGR00755, PF00297, PF08459, TIGR00855, TIGR03594, TIGR00250, PF00380], GCN1: [TIGR00019, PF00829, PF05697, PF02912, PF06421, TIGR00615, PF01016, PF03484, PF00162, PF08529, PF01409, TIGR03263, PF01195, TIGR00392, PF00312, PF13184], GCN2: [], GCN3: [], GCN4: [], GCN5+: []}",Low
Laura1metabat.19,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 0, 1: 81, 2: 12, 3: 11, 4: 0, 5+: 0",100,21.473354231974923,0.6273102976601744,0.00836300368059681,3427264,0,30," contigs: 30, Longest scaffold: 440367, Longest contig: 440367, N50 (scaffolds): 173407, N50 (contigs): 173407, Mean scaffold length: 114242.13333333333, Mean contig length: 114242.13333333333, Coding density: 0.8995747044873111, Translation table: 11"," predicted genes: 3333, GCN0: [], GCN1: [PF00886, PF00573, PF01281, TIGR00019, PF00829, PF00831, PF00453, PF01649, PF03948, PF00889, TIGR00084, PF03719, PF05697, PF00338, PF02912, PF00572, PF06071, PF00181, PF06421, TIGR00615, PF01018, PF01016, PF00333, PF03947, TIGR00344, PF03484, TIGR00460, PF00347, TIGR00329, PF00252, PF01000, PF00673, PF02033, PF02130, PF00162, PF00237, PF00416, TIGR00459, PF01121, PF01509, PF00238, PF01746, PF01632, PF00366, PF00828, TIGR02075, TIGR02432, PF08529, PF11987, PF00189, PF01765, PF00410, TIGR00967, PF01409, TIGR01079, PF02367, PF02978, PF00276, PF00281, PF01193, PF00318, TIGR00810, PF05491, TIGR03263, PF00861, PF13603, PF00411, TIGR00392, PF01245, PF00203, TIGR03723, PF01250, PF01668, PF00312, PF01196, TIGR00755, PF00297, PF13184, TIGR03594, TIGR00250, PF00380], GCN2: [PF12344, PF04983, PF04997, PF04998, PF00623, PF04560, PF05000, PF01795, PF00177, PF01195, PF00164, PF08459], GCN3: [PF00466, PF04563, PF03946, PF00687, TIGR00922, PF00562, PF04561, PF04565, PF10385, PF00298, TIGR00855], GCN4: [], GCN5+: []}",Contaminated
Laura1metabat.34,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 54, 1: 48, 2: 2, 3: 0, 4: 0, 5+: 0",66.8025078369906,2.586206896551724,0.6125904397361353,0.017871137793952167,3288654,0,339," contigs: 339, Longest scaffold: 46293, Longest contig: 46293, N50 (scaffolds): 12398, N50 (contigs): 12398, Mean scaffold length: 9701.044247787611, Mean contig length: 9701.044247787611, Coding density: 0.9200666898980555, Translation table: 11"," predicted genes: 3346, GCN0: [PF00573, PF00466, TIGR00019, PF00829, PF04983, PF03719, PF00572, PF04563, PF04997, PF00181, TIGR00615, PF01016, PF04998, PF00333, PF03947, TIGR00460, PF00347, PF01000, PF03946, PF00673, PF00687, PF02033, TIGR00922, PF00562, PF04561, PF00416, TIGR00459, PF00623, PF01121, PF01509, PF00238, PF04565, PF00828, PF04560, PF08529, PF05000, PF11987, PF00410, TIGR00967, TIGR01079, PF02367, PF00276, PF00281, PF01193, PF00861, PF00177, PF10385, PF00164, PF00411, PF00298, PF00297, TIGR00855, PF13184, PF00380], GCN1: [PF00886, PF01281, PF00831, PF12344, PF00453, PF01649, PF03948, PF00889, TIGR00084, PF05697, PF00338, PF02912, PF06071, PF06421, PF01018, TIGR00344, PF03484, TIGR00329, PF00252, PF02130, PF00162, PF00237, PF01746, PF01632, PF00366, TIGR02075, TIGR02432, PF00189, PF01765, PF01409, PF02978, TIGR00810, PF05491, TIGR03263, PF01795, PF13603, PF01195, TIGR00392, PF01245, PF00203, TIGR03723, PF01250, PF01668, PF01196, TIGR00755, PF08459, TIGR03594, TIGR00250], GCN2: [PF00318, PF00312], GCN3: [], GCN4: [], GCN5+: []}",Medium
Laura1metabat.15,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 64, 1: 39, 2: 1, 3: 0, 4: 0, 5+: 0",60.6896551724138,1.7241379310344827,0.6282290248746794,0.013815861797663606,5088146,0,167," contigs: 167, Longest scaffold: 185563, Longest contig: 185563, N50 (scaffolds): 53483, N50 (contigs): 53483, Mean scaffold length: 30467.94011976048, Mean contig length: 30467.94011976048, Coding density: 0.8993847660817909, Translation table: 11"," predicted genes: 4743, GCN0: [PF00573, PF00466, PF00831, PF00453, PF04983, PF03719, PF05697, PF00338, PF00572, PF04563, PF06071, PF04997, PF00181, PF04998, PF00333, PF03947, TIGR00344, PF00347, TIGR00329, PF00252, PF01000, PF03946, PF00673, PF00687, PF02033, TIGR00922, PF00562, PF04561, PF00237, PF00416, PF00623, PF01509, PF00238, PF04565, PF01632, PF00366, PF00828, PF04560, PF08529, PF05000, PF11987, PF00189, PF00410, TIGR00967, TIGR01079, PF00276, PF00281, PF01193, TIGR00810, PF00861, PF00177, PF10385, PF13603, PF01195, PF00164, PF00411, PF00203, TIGR03723, PF00312, PF00298, PF00297, TIGR00855, PF13184, PF00380], GCN1: [PF00886, PF01281, TIGR00019, PF00829, PF12344, PF03948, PF00889, TIGR00084, PF02912, PF06421, TIGR00615, PF01018, PF01016, PF03484, TIGR00460, PF02130, PF00162, TIGR00459, PF01121, PF01746, TIGR02075, TIGR02432, PF01765, PF01409, PF02367, PF02978, PF00318, PF05491, TIGR03263, PF01795, TIGR00392, PF01245, PF01250, PF01668, PF01196, TIGR00755, PF08459, TIGR03594, TIGR00250], GCN2: [PF01649], GCN3: [], GCN4: [], GCN5+: []}",Medium
Laura1metabat.22,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 67, 1: 36, 2: 1, 3: 0, 4: 0, 5+: 0",57.24137931034483,1.7241379310344827,0.6297130637714431,0.014228192270407135,5160868,0,157," contigs: 157, Longest scaffold: 198301, Longest contig: 198301, N50 (scaffolds): 55480, N50 (contigs): 55480, Mean scaffold length: 32871.770700636946, Mean contig length: 32871.770700636946, Coding density: 0.8929356457092101, Translation table: 11"," predicted genes: 4793, GCN0: [PF00573, PF00466, PF01281, PF00831, PF00453, PF04983, PF03948, PF03719, PF05697, PF00338, PF00572, PF04563, PF06071, PF04997, PF00181, PF04998, PF00333, PF03947, TIGR00344, PF00347, TIGR00329, PF00252, PF01000, PF03946, PF00673, PF00687, PF02033, TIGR00922, PF00562, PF04561, PF00237, PF00416, PF00623, PF01509, PF00238, PF04565, PF01632, PF00366, PF00828, PF04560, PF08529, PF05000, PF11987, PF00189, PF00410, TIGR00967, TIGR01079, PF00276, PF00281, PF01193, TIGR00810, PF00861, PF00177, PF10385, PF13603, PF01195, PF00164, PF00411, PF00203, TIGR03723, PF01250, PF00312, PF00298, PF00297, TIGR00855, PF13184, PF00380], GCN1: [PF00886, TIGR00019, PF00829, PF12344, PF00889, TIGR00084, PF02912, PF06421, TIGR00615, PF01018, PF01016, PF03484, TIGR00460, PF02130, PF00162, TIGR00459, PF01121, PF01746, TIGR02075, TIGR02432, PF01765, PF01409, PF02367, PF02978, PF00318, PF05491, TIGR03263, PF01795, TIGR00392, PF01245, PF01668, PF01196, TIGR00755, PF08459, TIGR03594, TIGR00250], GCN2: [PF01649], GCN3: [], GCN4: [], GCN5+: []}",Medium
Laura1metabat.11,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 51, 1: 50, 2: 3, 3: 0, 4: 0, 5+: 0",77.58620689655173,4.310344827586207,0.6821360520244715,0.017342908653589315,4880780,0,312," contigs: 312, Longest scaffold: 120679, Longest contig: 120679, N50 (scaffolds): 28504, N50 (contigs): 28504, Mean scaffold length: 15643.52564102564, Mean contig length: 15643.52564102564, Coding density: 0.8941298317072272, Translation table: 11"," predicted genes: 4809, GCN0: [PF00886, PF00573, PF00466, PF00831, PF04983, TIGR00084, PF03719, PF00338, PF04563, PF04997, PF00181, PF04998, PF00333, PF03947, PF00347, PF00252, PF01000, PF03946, PF00673, PF00687, TIGR00922, PF00562, PF04561, PF00237, PF00416, PF00623, PF00238, PF04565, PF00366, PF00828, PF04560, PF05000, PF11987, PF00189, PF00410, TIGR00967, TIGR01079, PF00276, PF00281, PF01193, PF05491, PF00861, PF00177, PF10385, PF00164, PF00411, PF00203, PF01196, PF00298, PF00297, TIGR00855], GCN1: [PF01281, TIGR00019, PF00829, PF12344, PF00453, PF01649, PF03948, PF00889, PF02912, PF00572, PF06071, PF06421, TIGR00615, PF01018, PF01016, TIGR00344, PF03484, TIGR00460, TIGR00329, PF02033, PF02130, PF00162, TIGR00459, PF01509, PF01746, PF01632, TIGR02075, TIGR02432, PF08529, PF01765, PF01409, PF02367, PF02978, TIGR00810, TIGR03263, PF01795, PF13603, PF01195, TIGR00392, PF01245, TIGR03723, PF01250, PF01668, PF00312, TIGR00755, PF08459, PF13184, TIGR03594, TIGR00250, PF00380], GCN2: [PF05697, PF01121, PF00318], GCN3: [], GCN4: [], GCN5+: []}",Medium
Laura1metabat.51,Laura1,{marker lineage: root,5656,56," marker sets: 24, 0: 56, 1: 0, 2: 0, 3: 0, 4: 0, 5+: 0",0,0,0.6427055208298742,0.017262826868862893,391481,0,10," contigs: 10, Longest scaffold: 122949, Longest contig: 122949, N50 (scaffolds): 101227, N50 (contigs): 101227, Mean scaffold length: 39148.1, Mean contig length: 39148.1, Coding density: 0.8725991810585955, Translation table: 11"," predicted genes: 373, GCN0: [PF00281, PF01193, PF00573, PF00416, PF00318, PF00466, PF00623, PF00333, PF00861, PF03947, PF00831, PF01509, PF00238, PF04983, PF00177, PF04565, TIGR00344, PF03484, PF00164, PF00366, PF00411, PF00347, TIGR00392, PF04560, TIGR00329, PF03719, PF00203, TIGR00468, PF00338, PF00252, PF00312, PF05000, PF01000, PF00572, PF11987, PF00298, PF00189, PF03946, PF04563, TIGR00755, PF00297, PF00673, PF00687, PF00410, PF04997, PF08459, PF00181, TIGR00967, PF00562, PF02978, PF00276, PF13184, PF04561, PF00162, PF00237, PF00380], GCN1: [], GCN2: [], GCN3: [], GCN4: [], GCN5+: []}",Low
Laura1metabat.12,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 41, 1: 42, 2: 21, 3: 0, 4: 0, 5+: 0",74.68652037617555,19.70219435736677,0.6482230163727125,0.017916777210728374,4906151,0,548," contigs: 548, Longest scaffold: 109710, Longest contig: 109710, N50 (scaffolds): 10922, N50 (contigs): 10922, Mean scaffold length: 8952.830291970802, Mean contig length: 8952.830291970802, Coding density: 0.9125793315370848, Translation table: 11"," predicted genes: 5043, GCN0: [PF00886, PF00573, PF00466, PF01281, PF00831, PF04983, PF05697, PF00338, PF04563, PF04997, PF00181, PF04998, PF03947, TIGR00344, PF00252, PF03946, PF00687, TIGR00922, PF00562, PF04561, PF00237, PF00623, PF00238, PF04565, PF00366, PF04560, PF05000, PF00189, TIGR01079, PF02978, PF00276, PF00177, PF10385, PF00164, PF00203, PF01250, PF00298, PF00297, PF08459, TIGR00855, TIGR00250], GCN1: [TIGR00019, PF00829, PF12344, PF00453, PF03948, PF00889, TIGR00084, PF02912, PF00572, PF06421, TIGR00615, PF01016, TIGR00460, TIGR00329, PF01000, PF02130, PF00162, PF00416, TIGR00459, PF01121, PF01746, PF01632, TIGR02075, TIGR02432, PF11987, PF01765, PF00281, PF01193, PF00318, TIGR00810, PF05491, TIGR03263, PF01795, PF13603, PF00411, TIGR00392, PF01245, TIGR03723, PF01668, TIGR00755, TIGR03594, PF00380], GCN2: [PF01649, PF03719, PF06071, PF01018, PF00333, PF03484, PF00347, PF00673, PF02033, PF01509, PF00828, PF08529, PF00410, TIGR00967, PF01409, PF02367, PF00861, PF01195, PF00312, PF01196, PF13184], GCN3: [], GCN4: [], GCN5+: []}",Contaminated
Laura1metabat.55,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 102, 1: 2, 2: 0, 3: 0, 4: 0, 5+: 0",1.7241379310344827,0,0.6629121054649231,0.0075725711422647835,375632,0,8," contigs: 8, Longest scaffold: 116904, Longest contig: 116904, N50 (scaffolds): 83819, N50 (contigs): 83819, Mean scaffold length: 46954.0, Mean contig length: 46954.0, Coding density: 0.9078087063934915, Translation table: 11"," predicted genes: 360, GCN0: [PF00886, PF00573, PF00466, PF01281, TIGR00019, PF00829, PF00831, PF12344, PF00453, PF04983, PF01649, PF03948, PF00889, TIGR00084, PF03719, PF05697, PF00338, PF02912, PF04563, PF06071, PF04997, PF00181, PF06421, TIGR00615, PF01018, PF01016, PF04998, PF00333, PF03947, TIGR00344, PF03484, TIGR00460, PF00347, TIGR00329, PF00252, PF01000, PF03946, PF00673, PF00687, PF02033, TIGR00922, PF00562, PF02130, PF04561, PF00162, PF00237, PF00416, TIGR00459, PF00623, PF01121, PF01509, PF00238, PF04565, PF01746, PF01632, PF00366, PF00828, TIGR02075, TIGR02432, PF04560, PF08529, PF05000, PF11987, PF00189, PF01765, PF00410, TIGR00967, PF01409, TIGR01079, PF02367, PF02978, PF00276, PF00281, PF01193, PF00318, TIGR00810, PF05491, TIGR03263, PF00861, PF01795, PF00177, PF10385, PF13603, PF01195, PF00164, PF00411, TIGR00392, PF01245, PF00203, TIGR03723, PF01250, PF01668, PF00312, PF01196, PF00298, TIGR00755, PF00297, PF08459, TIGR00855, PF13184, TIGR03594, TIGR00250], GCN1: [PF00572, PF00380], GCN2: [], GCN3: [], GCN4: [], GCN5+: []}",Low
Laura1metabat.46,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 81, 1: 17, 2: 6, 3: 0, 4: 0, 5+: 0",17.863113897596655,4.007314524555904,0.2757597596087158,0.022148187288868963,5089702,0,1427," contigs: 1427, Longest scaffold: 13708, Longest contig: 13708, N50 (scaffolds): 3491, N50 (contigs): 3491, Mean scaffold length: 3566.7147862648912, Mean contig length: 3566.7147862648912, Coding density: 0.7382555992472644, Translation table: 11"," predicted genes: 3724, GCN0: [PF00886, PF00466, PF01281, TIGR00019, PF00829, PF00831, PF12344, PF00453, PF01649, PF03948, TIGR00084, PF03719, PF05697, PF02912, PF00572, PF04563, PF00181, PF06421, TIGR00615, PF01018, PF00333, PF03947, PF03484, TIGR00460, PF00347, TIGR00329, PF00252, PF03946, PF00673, PF02033, TIGR00922, PF00562, PF02130, PF04561, PF00162, PF00237, TIGR00459, PF00238, PF04565, PF01746, PF01632, PF00366, TIGR02075, TIGR02432, PF04560, PF08529, PF05000, PF11987, PF00189, PF01765, PF00410, TIGR00967, PF02367, PF02978, PF00281, PF00318, TIGR00810, PF05491, TIGR03263, PF00861, PF01795, PF00177, PF10385, PF13603, PF01195, PF00164, PF01245, PF00203, TIGR03723, PF01250, PF01668, PF00312, PF01196, PF00298, PF00297, PF08459, TIGR00855, PF13184, TIGR03594, TIGR00250, PF00380], GCN1: [PF00573, PF04983, PF00889, PF00338, PF06071, PF04997, PF01016, PF04998, TIGR00344, PF00416, PF00623, PF01121, TIGR01079, PF00276, PF00411, TIGR00392, TIGR00755], GCN2: [PF01000, PF00687, PF01509, PF00828, PF01409, PF01193], GCN3: [], GCN4: [], GCN5+: []}",Low
Laura1metabat.53,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 59, 1: 44, 2: 1, 3: 0, 4: 0, 5+: 0",67.58620689655173,1.7241379310344827,0.6550798282293228,0.011607862067332315,3757568,0,151," contigs: 151, Longest scaffold: 159204, Longest contig: 159204, N50 (scaffolds): 42916, N50 (contigs): 42916, Mean scaffold length: 24884.556291390727, Mean contig length: 24884.556291390727, Coding density: 0.9101732822932279, Translation table: 11"," predicted genes: 3710, GCN0: [PF00573, PF00466, PF00831, PF00453, PF04983, PF03719, PF00338, PF02912, PF00572, PF04563, PF06071, PF04997, PF00181, PF06421, PF04998, PF00333, PF03947, PF03484, PF00347, PF00252, PF01000, PF03946, PF00673, PF00687, TIGR00922, PF00562, PF04561, PF00237, PF00416, PF00623, PF00238, PF04565, PF01746, PF01632, PF00366, PF00828, PF04560, PF05000, PF00189, PF00410, TIGR00967, PF01409, TIGR01079, PF02367, PF00276, PF00281, PF01193, PF00861, PF00177, PF10385, PF01195, PF00164, PF01245, PF00203, PF01196, PF00298, PF00297, TIGR00855, PF00380], GCN1: [PF00886, PF01281, TIGR00019, PF00829, PF12344, PF01649, PF03948, PF00889, TIGR00084, PF05697, TIGR00615, PF01018, PF01016, TIGR00344, TIGR00460, TIGR00329, PF02033, PF02130, PF00162, TIGR00459, PF01121, PF01509, TIGR02075, TIGR02432, PF08529, PF11987, PF01765, PF02978, PF00318, TIGR00810, TIGR03263, PF01795, PF13603, PF00411, TIGR00392, TIGR03723, PF01250, PF01668, PF00312, TIGR00755, PF08459, PF13184, TIGR03594, TIGR00250], GCN2: [PF05491], GCN3: [], GCN4: [], GCN5+: []}",Medium
Laura1metabat.38,Laura1,{marker lineage: k__Bacteria,5449,104," marker sets: 58, 0: 45, 1: 6, 2: 41, 3: 12, 4: 0, 5+: 0",86.26436781609195,94.88505747126436,0.6574843003220004,0.014265436926906152,11814892,0,183," contigs: 183, Longest scaffold: 532635, Longest contig: 532635, N50 (scaffolds): 119277, N50 (contigs): 119277, Mean scaffold length: 64562.25136612022, Mean contig length: 64562.25136612022, Coding density: 0.8959238053128205, Translation table: 11"," predicted genes: 11231, GCN0: [PF00573, PF00466, PF00831, PF04983, PF03719, PF00338, PF04563, PF04997, PF00181, PF04998, PF00333, PF03947, PF00347, PF00252, PF01000, PF00673, PF00687, PF00562, PF04561, PF00237, PF00416, PF00623, PF00238, PF04565, PF00366, PF00828, PF04560, PF05000, PF00189, PF00410, TIGR00967, TIGR01079, PF00276, PF00281, PF01193, PF00318, PF00861, PF00177, PF10385, PF00164, PF00411, PF00203, PF00298, PF00297, TIGR00855], GCN1: [TIGR00019, PF05697, PF00572, PF01121, PF13603, PF00380], GCN2: [PF00886, PF01281, PF00829, PF01649, PF03948, PF00889, TIGR00084, TIGR00615, PF01018, PF01016, TIGR00344, TIGR00460, TIGR00329, PF03946, PF02033, TIGR00922, PF02130, PF00162, TIGR00459, PF01509, PF01746, TIGR02075, PF08529, PF11987, PF01765, PF02367, PF02978, TIGR00810, TIGR03263, TIGR00392, PF01245, TIGR03723, PF01250, PF01668, PF00312, PF01196, TIGR00755, PF08459, PF13184, TIGR03594, TIGR00250], GCN3: [PF12344, PF00453, PF02912, PF06071, PF06421, PF03484, PF01632, TIGR02432, PF01409, PF05491, PF01795, PF01195], GCN4: [], GCN5+: []}",Contaminated
Laura1metabat.32,Laura1,{marker lineage: o__Rhizobiales,107,485," marker sets: 316, 0: 16, 1: 457, 2: 12, 3: 0, 4: 0, 5+: 0",96.36075949367088,2.689873417721519,0.6464826242321606,0.020740134705147854,3695923,0,207," contigs: 207, Longest scaffold: 103667, Longest contig: 103667, N50 (scaffolds): 25920, N50 (contigs): 25920, Mean scaffold length: 17854.700483091787, Mean contig length: 17854.700483091787, Coding density: 0.8825200092101486, Translation table: 11"," predicted genes: 3616, GCN0: [PF05192, PF13603, PF06559, PF01197, PF00488, PF05188, TIGR02204, TIGR00460, PF05190, PF07219, PF01624, PF04379, TIGR01620, PF02091, PF01619, TIGR01693], GCN1: [PF04339, TIGR00096, PF01808, PF06831, TIGR01951, PF10369, TIGR01063, TIGR00888, PF02590, PF08478, PF00584, PF00831, PF06418, PF03562, PF02686, PF12556, PF02132, PF02912, PF00707, PF06071, PF00181, PF06620, PF10150, PF07943, TIGR03413, PF02628, PF03255, PF01018, PF01016, PF01406, TIGR01830, PF11324, PF00444, PF06144, TIGR00344, PF06725, PF10396, TIGR00329, PF01119, TIGR00878, PF00252, TIGR01099, PF10984, PF00673, TIGR03317, PF00562, TIGR01682, PF02130, PF09866, PF02504, TIGR01143, PF04355, TIGR03483, PF04565, TIGR01966, PF10276, PF07330, PF00366, TIGR01082, PF14450, PF01713, TIGR01134, TIGR02075, TIGR02432, PF08529, PF00825, TIGR01510, PF03588, PF01386, TIGR00737, PF11987, PF00035, PF00410, TIGR00967, PF02578, PF01409, TIGR01079, PF13773, PF00281, TIGR00544, PF08712, TIGR01818, PF07479, PF00318, TIGR00064, PF04241, PF09326, TIGR01356, PF02787, PF12169, PF10385, PF07499, PF01195, PF01450, PF04390, TIGR01959, PF02021, PF01245, TIGR01162, PF13335, TIGR01347, TIGR00755, PF00988, TIGR00185, PF02618, PF08439, PF03120, TIGR00639, PF00380, TIGR01036, PF04408, PF01281, TIGR03725, TIGR01145, PF10458, PF12344, PF00453, PF08275, TIGR02968, PF05697, TIGR00608, TIGR01062, PF02410, PF04378, TIGR00593, PF04563, PF05071, TIGR01763, TIGR00214, PF02092, TIGR02665, TIGR00624, PF11741, PF00121, TIGR00973, PF02403, PF01628, PF01715, PF06827, PF10691, TIGR03302, TIGR00114, TIGR03598, PF04760, PF03947, PF04898, PF03853, TIGR01051, TIGR00416, PF01192, PF00347, TIGR02349, TIGR00032, TIGR01982, PF03755, PF09923, TIGR00422, PF01502, PF02843, TIGR01087, PF02609, PF00687, TIGR00938, PF11967, PF02556, TIGR00997, PF01782, PF02096, TIGR00554, TIGR00420, TIGR00676, TIGR00459, PF01121, TIGR02802, PF02391, TIGR01246, PF00828, PF04560, PF02390, TIGR00067, PF02873, PF07264, TIGR02784, TIGR01848, PF00773, PF04376, TIGR00048, PF12631, TIGR01085, PF01653, TIGR00154, TIGR00965, TIGR01027, PF02075, PF03364, TIGR03263, TIGR00761, PF00861, PF01795, TIGR01574, PF10090, TIGR00406, PF00177, TIGR01411, TIGR00127, PF04296, PF13709, PF07584, PF00542, PF13747, PF06026, TIGR00742, PF00298, TIGR01302, PF08482, PF01472, PF01474, PF02503, PF01702, PF07542, TIGR00442, PF00886, PF03320, TIGR00186, PF00573, TIGR02258, PF01921, PF00253, PF00466, TIGR00019, PF00829, TIGR00595, TIGR00436, PF00163, PF04983, PF05698, PF01649, TIGR00438, PF00627, PF11014, TIGR00132, PF00762, PF07497, PF01368, PF03719, PF00572, PF05164, PF02223, TIGR00453, PF06213, TIGR00670, PF02637, PF02965, PF04997, TIGR00118, TIGR00201, TIGR03692, PF06242, PF00154, TIGR00095, PF00333, PF13755, TIGR01474, TIGR00576, TIGR00239, PF02700, PF06319, PF03717, PF01000, TIGR02135, PF01687, PF01264, PF02033, TIGR00922, PF03652, PF04977, TIGR00643, PF04551, PF04546, PF01923, PF13491, PF04561, PF00902, TIGR00478, TIGR00634, PF06793, TIGR00444, TIGR01161, PF13710, TIGR01133, PF00238, TIGR00503, TIGR01934, PF01746, PF01632, PF02622, TIGR00498, PF06108, TIGR00445, PF01059, PF00189, TIGR01349, PF05198, PF03726, PF08494, TIGR02673, PF02934, PF02978, PF00276, PF05233, PF03799, TIGR00717, PF01193, TIGR00007, PF02224, PF02620, TIGR00338, TIGR00360, TIGR00382, TIGR02393, PF08364, TIGR02795, TIGR00656, PF00164, PF00411, PF03411, PF02636, PF00203, TIGR03723, PF00312, PF00297, TIGR00042, PF01743, PF12362, PF13184, TIGR00407, TIGR00963, PF04377, PF00830, PF09539, PF08676, PF01330, PF13631, PF13277, PF03948, PF00889, TIGR01736, TIGR00558, TIGR00244, PF00338, TIGR01317, PF04364, PF01709, PF13756, PF04386, PF03702, PF01149, TIGR00884, TIGR00701, PF01288, TIGR02786, PF01967, PF04127, TIGR00515, PF02951, PF01809, TIGR01455, PF13291, TIGR00020, PF13567, PF03969, PF04998, TIGR01388, PF04317, TIGR01750, PF07498, PF03484, PF02699, TIGR00473, TIGR02639, PF03485, PF01430, TIGR01961, TIGR01958, PF02527, PF13742, PF03946, TIGR01059, PF00327, TIGR01410, PF04452, PF01423, PF01416, PF07896, TIGR00409, PF00237, PF01084, TIGR00164, TIGR02800, TIGR00539, PF02547, PF00623, TIGR00649, TIGR00546, TIGR01379, TIGR00966, PF01509, PF01960, PF03937, PF13089, PF03548, TIGR01419, PF00742, TIGR01173, PF05000, PF01975, TIGR02154, PF03840, PF01765, TIGR03719, PF02325, PF06577, TIGR01055, PF02565, PF02367, PF01098, PF07372, TIGR00482, PF13932, TIGR00050, PF13507, TIGR01362, PF00290, PF02576, PF03147, PF01176, PF01634, PF01783, TIGR01983, TIGR03862, PF03966, TIGR00392, TIGR01740, PF03740, TIGR01394, TIGR03534, PF01250, PF01196, TIGR01798, TIGR03706, PF08459, PF00475, PF13090, PF13368, PF02491, TIGR03594, PF02575], GCN2: [TIGR01357, PF06421, PF02167, TIGR01084, PF01668, PF00677, PF08904, TIGR00390, PF05258, PF00471, TIGR00326, PF08340], GCN3: [], GCN4: [], GCN5+: []}",High
